id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
10150,33,112.90632394437915,689.88,78925.82351999999,539.0769203632249,31.137852770388186,6,4,5,6,12,7,17,Não,Não,Negar
4979,35,369.70647112666654,1346.55,41423.22716,61.7155270987825,34.94625573279929,3,4,5,10,14,4,15,Não,Não,Negar
7022,22,445.10343024179184,24.75,42036.74475,69.14915239692725,28.30519831732867,2,4,4,20,11,4,19,Não,Não,Negar
1936,33,277.3958493996537,4962.25,23220.00177,40.96685891108583,32.70039711745402,8,10,7,54,14,8,24,Sim,Não,Negar
1635,49,337.16958761341334,462.96,133079.68254,1325.694085583693,28.992283258823647,2,0,3,7,9,2,8,Não,Sim,Negar
11284,48,845.6468123991752,134.94,97097.68272,81.15585734569638,40.35266608600922,100,3,3,4,11,4,8,Não,Não,Negar
3493,39,495.6763816283564,2636.54,73871.54250000001,134.20147774873143,34.30835735445053,2,10,6,32,14,6,25,Não,Não,Negar
11554,36,394.3211847124832,104.98,42518.868,104.02652095367556,29.287948903742443,2,4,2,10,1,3,5,Não,Não,Conceder
1594,5158,202.89353588209,2415.22,15484.440075,146.3903313064193,32.421235497485924,7,9,7,32,16,6,27,Não,Sim,Negar
4085,27,267.9864431264412,3791.88,25087.24589,39.30844554998296,25.654998574986035,8,10,5,24,17,7,18,Não,Não,Negar
10318,36,198.9771896529749,284.34,44263.38042,319.1747592561462,31.06917135147977,3,4,3,5,11,3,1,Sim,Não,Conceder
8142,24,610.7999077141873,109.76,85740.17064,109.31972535344956,30.254698059435228,4,3,7,6,16,4,6,Não,Não,Negar
4293,23,955.8573122102176,401.69,108878.1486,163.68518778978225,28.638313015507283,252,5,5,15,19,3,8,Não,Não,Negar
3280,20,280.7191736551938,769.81,116071.15416,527.5310356271431,32.267425489645994,6,8,4,27,11,7,16,Não,Não,Negar
6609,23,460.1009115893087,1004.26,47953.801,112.618320632227,38.93570455095029,2,7,7,20,9,4,19,Não,Não,Negar
5939,48,45.62434483788118,2574.54,41991.26862,234.0582402812427,23.453396378704227,9,7,7,52,23,12,22,Sim,Não,Negar
8289,28,243.35467029276413,2360.06,21866.78613,134.20147774873143,35.36016548505812,4,7,6,61,18,11,30,Não,Não,Negar
2125,54,838.085073003899,410.48,101718.786,194.28992699610103,36.030529240830624,0,2,4,7,0,2,6,Não,Não,Conceder
742,19,245.73677586681663,1765.67,10534.5175,0.0,31.358913535732164,5,4,6,29,12,6,20,Não,Não,Negar
10986,24,597.8604834186962,1349.87,79547.34256,122.04200957549186,30.58892117126652,2,4,7,22,18,1,14,Não,Não,Negar
1370,36,287.61342751834417,4265.64,10726.61005,18.811486153643752,27.373350640620963,7,10,8,49,24,11,25,Não,Não,Negar
4120,28,86.25367059606235,911.08,79985.3705,709.6646950090601,39.91246205626467,1,3,2,15,11,0,12,Não,Não,Conceder
8480,28,31.94387871139651,2451.98,73672.224,481.1291847991192,27.273880515011964,7,8,10,26,19,1117,23,Não,Não,Negar
7511,49,432.195579720083,1081.77,80016.167,354.258563399819,27.59188708047728,2,4,6,9,16,6,9,Não,Não,Negar
8766,48,188.33660959495103,1693.51,50079.6905,339.20847775702566,37.59901546034785,5,8,10,20,16,8,33,Sim,Não,Negar
5266,45,836.3416018155294,1074.05,161930.90988,662.0338671597972,29.792336076589805,1,1,5,19,8,1,7,Não,Não,Negar
10443,20,215.57660061629664,432.76,34338.81283,156.8319530310659,30.802887094156063,7,7,7,22,19,4,19,Não,Não,Negar
3932,48,419.45293778430494,179.87,75710.3165,206.36727942017387,26.510658558976964,3,4,7,9,15,2,5756,Sim,Não,Negar
1003,38,332.3553348254652,2867.66,20064.06577,50.670455368677366,27.87897194853589,6,8,9,57,25,8,30,Não,Não,Negar
5936,26,299.7008113570578,29.81,17910.675575,67.06984296397735,32.22614782567325,3,5,3,25,18,7,18,Não,Não,Negar
8656,30,1182.007057013466,463.57,165983.63904,164.12720157189668,44.97449850151475,4,4,3,13,9,4,3,Sim,Não,Conceder
6498,29,256.87381698778574,1489.73,52105.36275,155.97465509802376,24.64093179804577,7,7,6,34,19,11,15,Não,Não,Negar
12113,23,312.32263276152014,2850.2,28101.98888,38.33891192068023,37.246283675207216,7,10,10,24,23,11,34,Não,Não,Negar
1741,30,211.7372227941769,183.15,25321.894325,153.55325554354468,32.88156912121586,100,2,7,7,14,0,4,Não,Não,Conceder
3387,28,287.9235425766826,1478.07,31779.53247,184.43476231286184,34.41428704454455,1,3,7,30,15,0,7,Não,Não,Negar
8291,59,961.4305033425696,832.14,128381.4296,185.55019321716668,33.800885485343734,2,5,3,3,3,1,7,Sim,Não,Conceder
5397,34,223.6786345923764,2410.07,22632.88419,159.22721797212074,40.20963326012157,6,8,6,31,14,9,26,Não,Não,Negar
9976,46,642.1278556619717,1297.59,77048.5555,81.76478902322258,39.13629831422409,1,3,5,7,6,3,5,Não,Não,Conceder
6917,50,241.8183709829041,2089.89,42132.25898,179.13760462831348,29.25970118979712,4,6,6,5,11,5,14,Não,Não,Negar
8861,52,371.68216633684136,342.3,47225.08525,138.3380881550713,37.90642132825055,3,0,7,5,1,4,1586,Não,Não,Negar
4741,53,433.62145271946986,106.9,43399.32135,116.56978802448675,32.779234285123586,1,1,3,11,4,1,9,Não,Não,Negar
3854,35,950.915235788424,722.25,133248.81724,170.26782116861474,31.270238127456743,2,4,4,0,14,3,9,Não,Não,Negar
5921,33,363.8617715123487,412.53,30680.35887,72.2441983656379,35.15921724168392,2,6,5,21,8,3,19,Não,Não,Negar
5468,58,398.1848210193872,1475.99,52980.9805,108.37171693974804,34.36257245220091,3,5,5,5,3,0,5,Não,Não,Negar
12154,48,540.3559560110948,797.53,80282.8416,112.41625212334014,30.46702510879097,6,7,5,13,11,4,18,Sim,Não,Negar
12016,34,595.8928787654968,1074.81,96616.59816,146.53659808829505,38.69735048870941,4,3,6,10,4,1,10,Não,Não,Conceder
5675,29,314.67100413392967,4335.7,12210.7713,29.36413198425968,39.04899843136802,5,9,10,39,17,9,19,Não,Não,Negar
9130,29,523.9276578704054,519.66,79485.31520000001,190.5103851337417,39.72302876574803,4,1,3,11,11,1,8,Não,Não,Negar
6674,22,430.312310456468,260.98,56632.0685,143.21456953457516,29.2779785694417,1,8,3,23,14,6,11,Não,Não,Negar
4773,59,374.5281148265129,140.6,51207.058000000005,131.8021654023325,40.01314832875314,3,4,3,10,11,1,18,Sim,Não,Negar
7372,2993,285.922235446263,450.32,24185.960015,88.51825512000656,27.03770532454412,2,5,4,11,12,4,5,Sim,Não,Conceder
9698,57,546.8096750670361,996.96,148655.27736,698.9587539463371,30.38181046722964,2,8,6,15,15,0,3,Sim,Não,Conceder
9605,26,431.60207957644633,634.84,41789.17225,73.67800375688705,41.329281684861314,0,0,6,3,4,4,5,Não,Não,Negar
2151,30,876.796926160296,929.64,136140.37767000002,187.6513821670366,27.68430186756714,4,4,3,9,12,3,1,Não,Não,Negar
11205,34,378.85575806221175,419.05,50766.94,71.79329025784389,25.92549618129617,4,3,1,6,6,3,5,Não,Não,Conceder
1740,30,244.81411012214656,1286.9,19463.46521,85.29177496416551,34.879718837490856,7,6,7,60,22,12,32,Sim,Não,Negar
11248,30,605.3854094270332,387.9,63451.12899999999,91.15492390630006,33.46008443954802,0,6,7,10,18,2,18,Não,Não,Negar
9703,24,267.0814297496674,2614.92,15562.583725,54.603092732640064,27.232808232631807,5,9,7,58,14,11,16,Não,Não,Negar
3188,31,154.15841633979852,1364.03,65489.63925000001,306.7528998282222,23.69348503338752,6,8,10,18,18,63,27,Não,Não,Negar
7670,49,313.19809679656447,1843.38,79522.002,213.94031218151423,29.23243429137589,5,10,8,21,18,6,24,Não,Não,Negar
7884,36,365.0459246972917,756.94,77630.161,343.48066493817834,38.665484255623205,3,6,6,30,18,4,8,Não,Não,Negar
7922,20,241.73914137594448,2489.37,24430.99764,155.0743979111594,23.91631936940677,2,9,8,60,16,10,18,Não,Sim,Negar
1497,50,293.5231709498176,2612.33,41750.1805,27.30985806863537,35.076033997011685,8,6,6,60,18,7,30,Não,Não,Negar
312,24,338.85826035743025,1352.88,26694.19284,39.603999793839456,24.61385176356562,8,7,5,51,24,9,32,Não,Não,Negar
2240,43,274.0128197494197,972.53,23888.429285,101.520552087175,25.59238511257957,3,7,3,6,14,7,7,Não,Não,Negar
11801,33,844.8890022259767,630.37,120509.65836,230.06283573745517,36.5713705170639,2,5,3,13,6,3,9,Não,Não,Conceder
8084,18,271.48026822542096,2850.96,26420.37216,109.29036182992388,27.407038045856304,5,7,7,34,15,9,33,Sim,Não,Negar
4644,47,162.9408980963257,646.98,52378.31725,379.8646164977993,28.5219095353564,3,0,5,1,6,4,3,Não,Sim,Conceder
11263,19,160.5112689184263,2803.61,28213.67605,218.38998245961,27.7096057361946,5,10,9,43,20,12,20,Sim,Não,Negar
2453,58,757.6233061341237,500.47,84393.09383999999,115.21894386587616,36.492896217487605,0,6,5,21,16,1,1,Sim,Não,Conceder
2597,50,357.8418365858895,1413.64,36116.80989,39.39424137832674,41.105477918927065,4,8,6,27,13,1,9,Não,Não,Negar
10486,53,70.71505160423008,353.01,113551.00224,908.3694614732716,32.97672338333961,4,2,5,7,3,2,12,Não,Não,Negar
435,33,318.9962597577604,1050.18,21295.43472,79.37694030137162,32.55213295369126,4,3,3,14,8,4,20,Sim,Não,Negar
9667,36,871.7765743349779,1187.02,94994.46816,70.71242566502217,28.886539751880434,0,3,6,11,9,3,5,Não,Não,Negar
12140,38,495.8505135820705,52.98,71570.58825,134.20147774873143,30.806817300498786,3,6,3,9,19,0,17,Não,Não,Negar
2630,60,827.6237990843891,954.65,135964.47136,295.52664161850066,35.001619914484955,3,1,4,14,11,2,6,Não,Não,Conceder
136,30,265.9570402247887,1403.17,20283.54923,75.20945228513598,31.796689606260543,6,7,4,23,12,5,14,Não,Não,Negar
9490,43,310.33623665492433,328.81,31108.77448,90.1486268130446,24.66222847568732,4,6,6,5,19,0,7,Sim,Não,Conceder
6194,60,343.6772793411553,151.29,5670540.096,74.63603235253844,34.76969244169154,3,1,3,13,10,4,1,Não,Não,Negar
10387,31,1075.1103991200837,923.5,149739.35716,353.9952675465832,44.42910921203678,0,5,6,9,14,2,4,Não,Não,Negar
48,34,333.29198185875254,680.77,96983.83616,10000.0,35.12551975918455,2,2,6,2,14,0,8,Não,Não,Conceder
84,41,406.66240540680434,668.14,139972.43488,834.1444378722018,36.59328466892722,2,8,5,9,16,3,15,Não,Não,Negar
8062,43,259.90479285976033,3814.48,14149.285475,10000.0,22.913400191039944,9,8,9,56,16,7,19,Sim,Não,Negar
7472,35,288.5805080557899,689.18,18724.314375,91.19136694421016,26.277307826086545,0,5,3,4,9,8,13,Sim,Não,Negar
3459,47,208.26878459885253,3584.13,42081.445,178.5487925007879,22.1681687225532,6,7,7,35,15,8,25,Não,Não,Negar
3132,41,620.8759173833789,1247.9,74559.22192000001,57.48267159078611,31.242139738151742,4,5,6,28,12,8,11,Não,Não,Negar
4210,38,264.7271032525823,4230.04,12043.91435,40.724619623967534,26.283414876491328,8,10,5,48,14,6,32,Não,Não,Negar
2381,36,232.3724271552514,773.73,53410.049,267.55897370871577,24.641748886287782,5,8,4,14,18,8,17,Sim,Não,Negar
8542,33,329.8218865738297,2630.87,55590.21825,134.20147774873143,34.40804979496018,6,8,9,26,18,10,21,Sim,Não,Negar
5157,626,229.4503040960124,4591.53,48208.405000000006,185.03729532964687,26.81643531010965,6,6,6,43,18,6,18,Não,Sim,Negar
1951,29,242.81093500454347,4987.19,28145.63969,10000.0,34.515445475652406,5,6,6,36,22,7,34,Não,Não,Negar
9,27,802.3004421328528,1377.74,122417.74506,215.19351594560425,33.66455429077268,100,2,5,13,11,3,7,Não,Sim,Conceder
7799,31,276.5916335120863,1143.31,22795.578365,150.3917566880387,24.858938297847747,1,7,3,19,20,3,11,Não,Não,Conceder
361,41,281.46849040008635,2031.89,24956.63121,46.94486957673279,29.292076656702147,4,10,6,54,24,8,26,Não,Sim,Negar
8137,36,397.93940645829736,1857.21,69260.324,98.81103621542208,22.93675680628913,6,7,6,35,23,12,16,Não,Não,Negar
11703,18,281.37014033297874,2029.21,42944.20998,10000.0,33.03623686936773,4,9,6,27,14,9,31,Não,Não,Negar
8461,42,448.9388294445984,281.26,144445.72104,746.6573607100279,25.66568146916341,3,0,7,11,5,1,7,Não,Não,Conceder
3703,52,418.78455586200914,519.84,79624.76,371.07186633948,37.78890628705125,2,2,5,12,7,1,4948,Não,Sim,Negar
5033,31,892.1079282713235,37.71,123778.33416,134.20147774873143,36.6234083052213,0,5,3,8,13,4,18,Sim,Não,Negar
5182,41,395.4480253315118,1611.31,68935.94400000002,153.5694565703715,31.21427534822892,4,10,6,46,19,9,26,Não,Não,Negar
8996,18,337.16958761341334,1825.83,75522.83025,604.6377840289732,23.18775332745073,6,9,9,22,21,4,32,Sim,Não,Negar
9188,50,306.64937941338286,315.1,32265.90598,174.4660457668437,27.476408949702783,1,4,3,5,20,2,11,Não,Não,Negar
6779,39,1083.0286264499036,1122.62,160888.84931999998,357.91526453194984,35.10888078719554,2,5,5,12,6,2,10,Não,Não,Conceder
10810,42,294.6349900884102,69.03,24208.575755,131.79005157825648,36.8074863773983,0,1,5,5,4,2,8,Não,Não,Negar
8669,42,120.0026241346697,951.46,43049.64825,386.5503410963681,28.711481533418304,4,3,7,7,14,5,18,Não,Não,Negar
625,23,250.67123405753404,3343.32,86201.17248,287.13948708998805,35.16557225797075,7,6,6,32,16,6,23,Sim,Não,Negar
8644,31,1113.4116951957992,670.43,142717.16648,309.7636381375342,34.635392274557624,0,4,4,14,12,4,6,Não,Não,Conceder
4082,40,153.63703604877043,2064.68,46946.2385,10000.0,39.705266364983295,2,3,3,5,8,6,24,Sim,Não,Negar
8824,33,246.392109728319,2469.37,27673.66784,118.6765246402104,38.18396933877503,8,7,7,41,22,6,32,Não,Não,Negar
3828,45,411.0142915226338,608.79,61327.616,102.60076211778949,36.231957999780285,4,5,7,18,15,3,9,Sim,Não,Negar
6694,22,244.66813180567848,4870.95,14249.21875,34.28669989914398,29.547573493915905,8,1331,10,18,21,9,22,Não,Não,Negar
11834,23,365.6556786012632,2100.23,73359.468,311.66811484763906,35.594408808345925,4,8,3,25,13,732,21,Não,Não,Negar
5158,26,141.33660165045632,4857.4,93397.63616,479.702770566066,37.85571120525936,5,7,5,52,21,9,18,Não,Não,Negar
10011,25,496.5524100820193,3520.62,91182.71008,172.90041965288705,23.49997991097157,6,7,6,30,17,12,28,Não,Não,Negar
3462,44,313.03518838542493,459.49,14202.851325,44.01644018343319,27.59591836758829,3,4,3,16,12,4,11,Não,Não,Conceder
8512,24,299.3091383250163,51.5,42845.269250000005,103.65276734583782,29.07967847944097,7,5,7,12,19,6,17,Não,Não,Negar
114,35,315.83164048922487,1743.83,67560.024,262.83729212987333,30.30098552785213,6,10,6,31,17,4,23,Sim,Não,Negar
4992,26,270.6375152384618,4753.48,26963.69032,65.67138874270694,27.31946951419888,100,6,7,52,24,6,26,Não,Sim,Negar
7230,45,286.6813500115165,368.29,35833.54572,120.8649549204216,29.85034100072718,5,5,3,19,17,6,6,Não,Não,Negar
9660,45,310.7542506796165,736.76,19324.71751,134.20147774873143,28.27367613154996,2,4,4,8,7,0,1,Não,Não,Conceder
3015,43,325.8230934087684,125.01,16943.4629,29.90641438926756,26.048988505997283,2,7,6,11,10,7,17,Não,Não,Negar
3207,22,219.59522049578445,3738.53,75805.009,349.4519896333288,30.83027207403955,7,6,5,34,22,8,19,Não,Não,Negar
5999,35,248.96936013859525,2043.24,27248.30549,145.90998134915904,23.787770658847123,7,5,7,14,13,9,19,Sim,Não,Negar
7201,22,732.9016175911172,1210.88,116000.2012,217.5296528825189,26.01315484725564,3,6,5,25,19,2,4,Sim,Não,Conceder
430,49,1117.6459168726126,1100.42,126474.88776,72.62919684742553,30.48116367651288,1,1,2,13,2,3,9,Não,Sim,Negar
3838,24,353.4286718536644,888.53,32312.38038,33.47453907631711,36.07830640832154,3,7,4,18,17,2,6,Não,Não,Negar
3127,32,318.9024995021373,1281.77,19169.7443,48.64885607911289,38.307377271255405,904,8,3,10,9,12,23,Sim,Não,Negar
9456,44,374.56266649258833,217.57,53307.5655,176.05722607975724,25.014256956600185,3,8,5,16,5,4,18,Não,Não,Negar
7728,38,268.2444213569233,2168.54,27360.39796,92.51410335168109,36.12091520117888,6,6,5,62,21,7,26,Não,Não,Negar
11383,26,304.13376454901544,1462.95,18950.740445,46.30772959193508,26.65022053882149,3,0,4,11,14,2553,3,Não,Não,Conceder
8129,42,248.17168652848187,2688.58,23988.92342,123.0719222324176,28.938733555806195,5,7,3,31,13,8,32,Não,Não,Negar
2992,48,305.8298005195677,3665.2,66887.13150000002,150.88401303880215,25.18651891383959,7,7,7,58,15,9,33,Não,Não,Negar
4976,31,549.9068369052834,1282.77,53600.27925000001,82.92091309471662,41.36992034703073,0,0,4,4,9,1,4,Não,Não,Conceder
2291,43,728.8840412497677,395.61,104282.59062,56.0520407258921,32.49728834038983,4,5,3,12,12,4,15,Não,Não,Negar
6754,23,192.53868581852944,3492.03,91917.16384,256.6711296271376,39.30634426890817,9,10,7,58,22,9,32,Sim,Não,Negar
3108,34,1254.1613659931274,706.55,165174.39744,154.8450324922967,40.13283835078984,2,3,7,1,9,4,4,Não,Não,Negar
6183,57,355.5545006998491,359.21,47844.923,10000.0,34.693498463990515,4,0,5,7,2,4,10,Não,Não,Conceder
3291,31,1410.7767768994618,700.71,166176.03071999998,160.72845894188558,44.724946553132526,1,5,5,19,3,2,4417,Não,Não,Negar
12361,49,289.2775898407008,2669.02,10706.6518,64.17551713608331,39.28246165499551,3,8,8,24,23,6,29,Não,Não,Negar
4696,33,213.6057761407764,1175.88,29746.02078,201.2239109914892,28.59528920713948,2,3,7,9,18,5,11,Não,Não,Negar
11998,24,336.28897174056334,1169.2,23938.173105,56.76815325943672,25.69374121496605,0,5,314,-1,12,1,12,Não,Não,Conceder
2440,41,426.4971219404917,507.01,43086.33518,68.62701772516277,28.43729422448422,2,5,3,21,16,1,20,Sim,Não,Negar
7204,40,381.495324937026,1449.7,51429.028,234.8620083963074,35.10034987555927,0,4,541,23,22,6,14,Não,Não,Negar
11199,38,294.33102910328734,363.49,28266.08134,117.50516334362518,26.03528134016043,3,7,6,26,13,4,18,Não,Não,Negar
9179,40,404.09947274021584,53.9,72429.154,325.8860188932439,31.262826531108463,1,0,6,5,11,4,2,Não,Não,Conceder
4246,59,405.472765526686,1387.17,64928.8955,86.76594580327112,26.81858830119895,4,6,6,16,15,4,6,Não,Não,Negar
2456,24,556.9156474552467,361.32,64203.377,38.44072868011526,39.85452794749996,4,3,4,11,16,3,6,Não,Não,Negar
9884,30,270.7629636736325,3651.79,20944.58002,10000.0,32.675360781718226,6,6,7,38,14,7,30,Não,Não,Negar
1744,44,491.79184048913686,641.33,93803.84976,482.3243904596056,26.48254512241689,1,4,4,3,14,4,9,Sim,Não,Conceder
1409,40,620.3886377272718,1396.03,76784.86768,72.7700371957615,40.41858035132204,2,4,7,9,8,3,9,Não,Não,Negar
8119,60,350.17574137312187,160.38,30104.42757,41.08077225297721,33.09462149396844,3,4,4,22,17,1,17,Não,Não,Negar
2471,36,813.8984960566852,1320.61,101261.28012,250.60000394331485,26.097683663359977,0,7,6,18,18,6,13,Não,Não,Negar
773,33,486.8582050823723,788.59,117873.71752,10000.0,31.722012570215828,7,7,3,7,13,5,6,Não,Não,Negar
8426,5754,316.61121953170993,2911.75,45767.2495,131.55872328445042,35.493417655041426,6,10,6,54,22,12,19,Sim,Não,Negar
100,31,188.7871183444385,3598.39,23992.5441,190.0547611675572,27.228568017436587,5,6,8,20,20,10,19,Não,Não,Negar
5431,27,358.38274105012255,1073.74,49354.992750000005,189.98911866364784,34.08815710720353,2,5,6,11,8,0,10,Não,Não,Negar
5520,45,274.80723494870546,1386.79,25838.52348,134.20147774873143,26.19400733557144,6,10,7,31,12,12,31,Não,Não,Negar
851,48,598.2860788376048,644.39,155151.91644,749.6318270088855,37.84891407336136,2,3,7,9,2,3,3,Não,Não,Negar
1651,38,398.59481821394166,588.79,44390.94975,71.80218005666329,33.9982170370584,3,7,3,19,20,7,15,Sim,Não,Negar
11750,61,737.2897404137598,1045.39,114953.51712,206.60219056040376,38.8446886857386,3,3,6,24,17,0,16,Não,Não,Negar
1955,28,525.2820221955757,618.37,49128.66175,58.36522793799676,30.49325216810581,1,2,6,3,4,3,4,Não,Não,Negar
4514,30,222.45206366015455,2412.6,63243.55275,422.1183639024375,28.74299469879756,2,4,7,9,13,6,19,Sim,Não,Negar
305,34,493.3689686626371,192.45,81659.63104,137.15851960709472,34.838593665444016,4,1,5,11,3,0,5,Não,Não,Negar
4316,38,300.2726757453089,4132.83,26731.37236,50.42637169680472,29.295374645287275,8,7,8,34,14,10,32,Não,Não,Negar
9256,8593,418.7724618778341,1406.94,38214.71024,41.1145324744805,33.59904309764728,1,4,7,18,16,4,7,Não,Não,Negar
2614,26,325.49316681152,816.95,23914.88862,50.771505275234496,26.577772623327068,100,5,4,22,13,8,13,Não,Não,Negar
1458,41,603.3805259003827,975.21,101200.64604,160.70292011461305,24.809758873243734,4,2,5,14,11,0,3,Sim,Não,Negar
11514,60,1004.8694465236364,189.33,126869.1372,68.39469764644818,35.756992544754,100,4,2,6,3,3,12,Não,Não,Conceder
3012,36,662.8157301352156,883.26,121168.04128,187.34066681642472,28.99634053842649,4,8,7,16,15,4,8,Sim,Não,Negar
5509,30,864.4448928393024,50.07,114528.40698,206.9907539824661,43.19536237398668,1,4,4,18,4,4,9,Sim,Não,Negar
9897,28,423.95278798893935,2089.71,41834.779,42.76641173650285,33.59476057404195,100,10,10,46,17,7,29,Sim,Não,Negar
1324,33,370.3887206681784,870.51,88457.73184000001,313.8994206984894,31.59640794952413,4,5,1,7,4,3,3,Sim,Não,Negar
10825,8058,298.5017753186912,731.26,43880.2595,169.32230016630774,26.76349010198425,4,0,6,10,10,3,8,Sim,Não,Conceder
8863,31,415.0649655522309,759.44,44492.15925,45.289713973361934,32.9222099897836,4,7,6,17,13,0,5,Não,Não,Negar
